name
ул. Ленина( Бортничи
Лейпцигская ул.
ул. Левитана
ул. Леваневского
ул. Левадная
Лебединская ул.
ул. Николая Лебедева
ул. Лебедева-Кумача
ул. Академика Лебедева
ул. Лауреатская
ул. Ластовского
ул. Лазурная
ул. Сергея Лазо( Троещина село
ул. Сергея Лазо( ДВРЗ
ул. Лагерная
ул. Николая Лаврухина
ул. Лаврская (Январского Восстания)
ул. Лабораторная
ул. Василия Кучера
ул. Кучакова
ул. Кутузова( Троещина село
ул. Кутузова( Печерск
Кустанайская ул.
ул. Академика Курчатова
Курская ул.
ул. Курортная
ул. Курнатовского
Куреневская ул.
Кургановская ул.
Купянская ул.
ул. Куприна
ул. Янки Купалы
ул. Абая Кунанбаева
ул. Кулибина
ул. Кукурузная
ул. Николая Кузнецова
Кузбасская ул.
ул. Кудряшова
Кудрявская ул.
ул. Ивана Кудри
Кубанская ул.
ул. Крыничная
ул. Академика Крымского
Крымская ул.
ул. Крылова
ул. Крыленко
ул. Соломии Крушельницкой
ул. Крушельницкого
Крутогорная ул.
ул. Крутая
ул. Крупской
Круглоуниверситетская ул.
ул. Круглая
ул. Кропивницкого
Кронштадская ул.
ул. Федора Кричевского
Криворожская ул.
ул. Максима Кривоноса
ул. Академика Кржижановского
ул. Крещатик
Краснофлотская ул.
Красноткацкая ул.
Краснопольская ул.
Краснопартизанская ул.
Краснокутская ул.
ул. Краснознаменная
Краснозаводская ул.
Краснодонская ул.
Краснодарская ул.
Красногвардейская ул.
Красноводская ул.
ул. Николая Краснова
ул. Красноармейская (Большая Васильковская)
Красноармейская ул.( Бортничи
ул. Красная
ул. Красицкого
Красиловская ул.
ул. Петра Красикова
ул. Ивана Крамского
Краматорская ул.
Краковская ул.
ул. Крайняя
ул. Николая Кравченка
ул. Александра Кошица
ул. Олега Кошевого
Кочубеевская ул.
ул. Ивана Кочерги
ул. Юрия Коцюбинского
ул. Михаила Коцюбинского
ул. Коцюбинского( Бортничи
ул. Котовского( Сырец
ул. Котовского( Нивки
ул. Котовского( Бортничи
ул. Котляревского
ул. Вали Котика
ул. Михаила Котельникова
ул. Костюка
ул. Академика Костычева
ул. Костельная
ул. Зои Космодемьянской
Космическая ул.
ул. Косенко
Корчеватская ул.
ул. Корсунь-Шевченковская
Корсунская ул.
Коростенская ул.
Короленковская ул.
ул. Академика Королева
ул. Коренная
ул. Корабельная
Копыловская ул.
ул. Александра Копыленко
ул. Коперника
Копайгородская ул.
ул. Кооперативная
Константиновская ул.
Конотопская ул.
Коноплянская ул.
ул. Конечная
ул. Маршала Конева
Кондукторская ул.
ул. Юрия Кондратюка
Комсомольская ул.( Бортничи
Коммунистическая ул.
ул. Коммунальная
ул. Коминтерна( Бортничи
ул. Комбинатная
ул. Комбайнеров
ул. Колосковая
ул. Коллонтай
ул. Коллекторная
ул. Коллективизации
ул. Якуба Коласа
ул. Пилипа Козицкого
Козелецкая ул.
Кожемяцкая ул.
ул. Ковпака
Ковельская ул.
ул. Софьи Ковалевской
ул. Ольги Кобылянской
Кобзарская ул.
ул. Княжий Затон
ул. Кмитов Яр
Клиническая ул.
ул. Ивана Клименко
Клеманская ул.
Клавдиевская ул.
Кишиневская ул.
Китаевская ул.
Кисловодская ул.
ул. Георгия Кирпы (Петрозаводская)
ул. Кирпоноса
Кировская ул.
Кировоградская ул.
ул. Кирова
Кирилло-Мефодиевская ул.
ул. Академика Киприанова
ул. Киото
ул. Киквидзе
ул. Кизиловая
Киевская ул.
ул. Николая Кибальчича
Керченская ул.
Кемеровская ул.
ул. Квитки-Основьяненко
ул. Академика Кащенко
ул. Каштановая
ул. Якова Качуры
ул. Качалова
Каховская ул.
Каунасская ул.
ул. Василия Касияна
ул. Карьерная
ул. Картвелишвили
ул. Академика Карпинского
Карпатская ул.
ул. Устима Кармелюка
Кареловская ул.
ул. Генерала Карбышева
ул. Профессора Караваева
Каневская ул.
ул. Канальная
Камышинская ул.
ул. Каменяров
Каменец-Подольская ул.
ул. Командарма Каменева
ул. Кальвинна
ул. Калиновая
Калининская ул.
Калининградская ул.
ул. Калинина( Бортничи
Калачевская ул.
ул. Кайсарова
Казацкая ул.
Казатинская ул.
Казанская ул.
Кадиевская ул.
ул. Кадетский Гай
Кавказская ул.
ул. Академика Каблукова
ул. Кабельная
Искровская ул.
ул. Исаакяна
ул. Мирослава Ирчана
Иртышская ул.
ул. Ирпенская
Ирининская ул.
Институтская ул.
ул. Инженерная
ул. Ильича
Ильинская ул.
Изюмская ул.
ул. Изобретателей
ул. Ижевская
ул. Ивана Ижакевича
Игоревская ул.
ул. Ярослава Ивашкевича
ул. Андрея Иванова
ул. Рихарда Зорге( Победа
ул. Зоотехников
Зоологическая ул.
Золочевская ул.
Золотоношская ул.
ул. Золотоворотская
ул. Золотая
ул. Зодчих
Знаменская ул.
Златоустовская ул.
Златопольская ул.
ул. Зимняя
ул. Зенитная
Землянская ул.
ул. Земляничная
Зеленогорская ул.
12-я Зеленая ул.
ул. Зеленая( Нивки
ул. Зеленая( Караваевы Дачи
Здолбуновская ул.
Згуровская ул.
Зверинецкая ул.
Звенигородская ул.
ул. Звездная
Збручская ул.
Захарьевская ул.
ул. Затышная
ул. Полковника Затевахина
ул. Константина Заслонова
ул. Заречная
ул. Петра Запорожца( Троещина село
ул. Петра Запорожца( Воскресенский
ул. Заповитная
ул. Западная
Западинская ул.
ул. Заньковецкой
Замковецкая ул.
ул. Петра Заломова
ул. Мате Залки
ул. Заливная
ул. Залесная
ул. Залежная
ул. Николая Закревского
Закарпатская ул.
ул. Михаила Заднепровского
Заводская ул.
ул. Завальная
ул. Академика Заболотного
ул. Виктора Забилы
Жулянская ул.
ул. Василия Жуковского
ул. Маршала Жукова
ул. Жолудева
Жмеринская ул.
ул. Генерала Жмаченко
ул. Бориса Житкова
Жилянская ул.
Жигулевская ул.
ул. Живописная
ул. Желябова
ул. Максима Железняка
ул. Железнодорожная
ул. Жданова
Жашковская ул.
ул. Жамбила Жабаева (Кузьминская)
ул. Сергея Есенина
ул. Ермака
Ереванская ул.
Енисейская ул.
Еленовская ул.
ул. Ивана Дьяченко
Дымерская ул.
ул. Павла Дыбенко
ул. Олеко Дундича
ул. Дунаевского
ул. Степана Дуки
Дубровицкая ул.
ул. Ивана Дубового
ул. Володи Дубинина
Дубенская ул.
ул. Дружная
Дружковская ул.
ул. Дружбы
ул. Теодора Драйзера
ул. Михаила Драгомирова
ул. Драгоманова
ул. Достоевского
Дорогожицкая ул.
ул. Василия Дончука
ул. Михаила Донца
Донская ул.
Донецкая ул.
ул. Долинная
Докучаевская ул.
Серпуховский пер.
Сеноманский пер.
Сельскохозяйственный пер.
Святошинский пер.
Сахарный пер.
Сафроновский пер.
Самборский пер.
пер. Салютный
3-й Садовый пер.
2-й Садовый пер.
1-й Садовый пер.
Садовый пер.
пер. Николая Садовского
пер. Рясный
Рыночный пер.
Рыльский пер.
пер. Рылеева
пер. Рыбный
Ружинский пер.
пер. Руднева
Рубежовский пер.
Рощинский пер.
Розважевский пер.
пер. Рожевый
ул. Рожевая
Ржевский пер.
пер. Ремесленный
пер. Редутный
Райгородский пер.
пер. Радищева
пер. Рабочий
Пятигорский пер.
Пуща-Водицкий пер.
Путивльский пер.
Псковский пер.
Профсоюзный пер.
пер. Профинтерна
пер. Прорезной
пер. Промышленный
Пролетарский пер.
Приборный пер.
пер. Попова
Полянский пер.
Полоцкий пер.
Полковой пер.
Политехнический пер.
Полесский пер.
пер. Полевой
Подольский пер.
пер. Подборный
пер. Плещеева
Платоновский пер.
Пирятинский пер.
Пилиповский пер.
пер. Пешеходный
пер. Пехотный
Петропавловский пер.
пер. Патона
пер. Паровозный
пер. Парковый
пер. Панфиловцев
пер. Павленко
Очаковский пер.
Охотский пер.
пер. Николая Островского( Соломенка
пер. Николая Островского( Бортничи
Остерский пер.
Осокорский пер.
Оскольский пер.
пер. Осенний
Орловский пер.
Ольшанський пер.
пер. Озерный
пер. Одоевского
пер. Овражный
пер. Овощной
пер. Обсерваторный
пер. Оборонный
Новоселицкий пер.
Новопечерский пер.
пер. Новонародный
Новонаводницкий пер.
пер. Новодачный
пер. Новаторов
пер. Нечуй-Левицкого
Нестеровский пер.
Невский пер.
пер. Народный
пер. Нагорный
Набережный пер.
пер. Мыльный
Музейный пер.
пер. Моторный
Мостыщенский пер.
пер. Мостовой
Московский пер.
пер. Москвина
Моринецкий пер.
Молочанский пер.
пер. Мичурина( Зверинец
Михайловский пер.
пер. Панаса Мирного
пер. Мира( Михайловская Борщаговка
Минский пер.
Мефодиевский пер.
пер. Металлистов
пер. Межевой
пер. Машиностроительный
3-й пер. Маршака
2-й пер. Маршака
1-й пер. Маршака
Марганецкий пер.
Маломарганецкий пер.
Малокитаевский пер.
Малинский пер.
пер. Малевнычий
Макеевский пер.
пер. Макаренко( ДВРЗ
Майкопский пер.
Магнитогорский пер.
пер. Лютневый
Люботинский пер.
Любарский пер.
Лысогорский пер.
пер. Луначарского
Луговой пер.
пер. Лодыгина
пер. Лобачевского
Литовский пер.
пер. Листопадный
Лисичанский пер.
Липский пер.
пер. Лесозащитный
пер. Лесной
2-й пер. Лермонтова
1-й пер. Лермонтова
пер. Левитана
пер. Левадный
Лаврский пер.
Лабораторный пер.
пер. Кутузова( Печерск
Кустанайский пер.
Куреневский пер.
Кургановский пер.
Купянский пер.
пер. Кулибина
Кузьминский пер.
Кузбасский пер.
пер. Кудряшова
Крыловский пер.
пер. Максима Кривоноса
Крепостной пер.
Кременецкий пер.
пер. Красный
Краснокутский пер.
Краснознаменный пер.
Краснозаводской пер.
Краснодонский пер.
Красногвардейский пер.
Красноводский пер.
Красноармейский пер.
Краматорский пер.
пер. Олега Кошевого
Кочубеевский пер.
пер. Котовского( Бортничи
Косогорный пер.
Корчеватский пер.
Конотопский пер.
Комсомольский пер.( Бортничи
3-й Коминтерна пер.
2-й Коминтерна пер.
1-й Коминтерна пер.
Коломыйский пер.
пер. Залежный
пер. Задорожный
Загородный пер.
Заводской пер.
пер. Василия Жуковского
Жмеринский пер.
пер. Жданова
пер. Дунаевского
Дубровицкий пер.
3-й пер. Дружбы
2-й пер. Дружбы
1-й пер. Дружбы
пер. Достоевского
Донской пер.
Донецкий пер.
Докучаевский пер.
пер. Генерала Доватора
Добрососедский пер.
пер. Добролюбова
пер. Днепровый
Диканьский пер.
пер. Дибровный
пер. Джерельный
пер. Десятинный
пер. Деревообрабатывающий
Демиевский пер.
Делегатский пер.
пер. Дежнева
пер. Гучный
пер. Гулака-Артемовского
Грузинский пер.
Гродненский пер.
пер. Павла Грабовского
пер. Гостинный
пер. Госпитальный
пер. Горького( Новая Застройка
пер. Гористый
пер. Костя Гордиенка
Гомельский пер.
Голосеевский пер.
пер. Маршала Говорова
Гиллястый пер.
пер. Герцена
Комсомольская ул.( Жуляны
Братская ул.
Братиславская ул.
ул. Боткина
Борщаговская ул.
Бортницкая ул.
ул. Марии Боровиченко
Боровиковского ул.
ул. Боровая( Красный хутор
ул. Боровая( Бортничи
ул. Боричев Ток
Бориспольская ул.
Борисоглебская ул.
Бориславская ул.
ул. Бонч-Бруевича
Бондарская ул.
ул. Большая Окружная( Южная Борщаговка
Большая Кольцевая дорога
ул. Большая Китаевская
ул. Большая Житомирская
ул. Александра Бойченко
ул. Ивана Бойко
ул. Божкив Яр
ул. Боженко( Троещина село
ул. Боженко
ул. Боевая
Богунская ул.
ул. Академика Богомольца
Богдановская ул.
Богатырская ул.
Бобринецкая ул.
ул. Василия Блюхера
ул. Александра Блока
Архитекторская ул.
ул. Артема (Сечевых Стрельцов)
ул. Арсенальная
Армянская ул.
Армейская ул.
ул. Константина Арефьева
ул. Антонова-Овсеенко
ул. Авиаконструктора Антонова
ул. Анищенко
ул. Григория Андрющенко
Андреевская ул.
ул. Ананасная
Амурская ул.
ул. Николая Амосова
ул. Алябьева
Алма-Атинская ул.
ул. Василия Алексухина
Алексеевская ул.
Александровская ул.
ул. Аистова
Азовская ул.
Азербайджанская ул.
ул. Агрегатная
Агитаторская ул.
ул. Автотранспортная
ул. Авторемонтная
ул. Автопарковая
Автозаводская ул.
ул. Генерала Авдеенко
ул. Абрикосовая
ул. 1 Мая
Тверской тупик
Докучаевский тупик
Фрометовский спуск
Смородинский спуск
ул. Смирнова-Ласточкина (Вознесенский спуск)
Подольский спуск
Печерский спуск
Кудрявский спуск
Крутой спуск
Кловский спуск
Днепровский спуск
Врубелевский спуск
Владимирский спуск
Боричев спуск
Богуславский спуск
Андреевский спуск
пр. Павла Тычины
пр. Свободы
пр. Маршала Рокоссовского
пр. Правды
пр. Василия Порика
пр. Победы
пр. Академика Палладина
Отрадный пр.
пр. Освободителей
Оболонский пр.
пр. Науки
пр. Алишера Навои
Московский пр.
пр. Мира
Минский пр.
пр. Владимира Маяковского
Лесной пр.
пр. Леся Курбаса (50-летия Октября)
Краснозвездный пр.
пр. Академика Королева
пр. Космонавта Комарова
пр. Петра Григоренко
пр. Гонгадзе (Советской Украины)
пр. Академика Глушкова
пр. Героев Сталинграда
пр. Юрия Гагарина
пр. Воссоединения
Воздухофлотский пр.
пр. Генерала Ватутина
Броварской пр.( Быковня
Броварской пр.
пр. Миколы Бажана
пр. 40-летия Октября (Голосеевский)
17-й км. пр. Победы
16-й км. Броварского пр.
15-й км. пр. Победы
Сырецкий проезд
Саперно-Слободской проезд
Салютный проезд
Золотоворотский проезд
Глубочицкий проезд
Военный проезд
Владимирский проезд
пл. Тараса Шевченко
Харьковская пл.
пл. Фрунзе
пл. Ивана Франко
Физкультурная пл.
пл. Леси Украинки
пл. Льва Толстого
пл. Театральная
Спортивная пл.
пл. Михаила Спивака
Софиевская пл.
Соломенская пл.
пл. Славы
Севастопольская пл.
Святошинская пл.
пл. Сантьяго-Де-Чили
Привокзальная пл.
Почтовая пл.
пл. Победы
Печерская пл.
Одесская пл.
Новороссийская пл.
Московская пл.
Михайловская пл.
Минская пл.
майдан Незалежности
Львовская пл.
Лыбидская пл.
пл. Луначарского
Лукьяновская пл.
Ленинградская пл.
пл. Петра Кривоноса
Контрактовая пл.
пл. Конституции
Интернациональная пл.
Житнеторжская пл.
Европейская пл.
пл. Дружбы Народов
Гостомельская пл.
Голосеевская пл.
пл. Героев Великой Отечественной Войны
пл. Героев Бреста
Волгоградская пл.
Вокзальная пл.
Ботаническая пл.
Бессарабская пл.
Арсенальная пл.
пл. Анкары
пл. Андрея Первозванного
Амурская пл.
пер. Ясный
Ясиноватский пер.
пер. Ясеневый
Ярославский пер.
Январський пер.
пер. Ялынковый
пер. Ягодный
пер. Яблочкова
пер. Яблоневый
Эстонский пер.
пер. Энергетиков
пер. Энгельса
пер. Электриков
пер. Щусева
пер. Щорса( Печерск
пер. Щербакова
Щегловский пер.
Шишкинский пер.
пер. Тараса Шевченко( Центр
пер. Шевченко( Жуляны
пер. Шаумяна
Чугуевский пер.
Чистяковский пер.
Чигиринский пер.
Чеховский пер.
2-й пер. Чехова
1-й пер. Чехова
Чернобыльский пер.
Черниговский пер.
пер. Черешневый
пер. Чаплыгина
пер. Циолковского
Цимлянский пер.
пер. Цимбалов Яр
пер. Цегельный
пер. Цветущий
Хутояровский пер.
Хуторской пер.
Хортицкий пер.
Хорольский пер.
пров. Хорива
Холмогорский пер.
Харьковский пер.
Фроловский пер.
пер. Ивана Франко( Бортничи
пер. Академика Филатова
пер. Физкультуры
Феодосийский пер.
пер. Федьковича
пер. Фанерный
пер. Геофизиков
Георгиевский пер.
Гаванский пер.
пер. Высоковольтный
Выборгский пер.
Волховский пер.
Волжский пер.
Волго-Донский пер.
пер. Виноградный
Вешенский пер.
пер. Веселковый
пер. Верхний
пер. Верболозный
пер. Ватутина
Васильковский пер.
пер. Вакуленчука
Бышевский пер.
Быковский пер.
Быковнянский пер.
пер. Бурмистенко
пер. Бурденко
пер. Раисы Букиной
2-й пер. Буденного
1-й пер. Буденного
пер. Бугорный
Бродовский пер.
Броварской пер.
Брест-Литовский пер.
2-й Бортницкий пер.
1-й Бортницкий пер.
Бортницкий пер.
Бородянский пер.
пер. Боровой
пер. Бонч-Бруевича
Бондарский пер.
пер. Больничный
Богунский пер.
Богдановский пер.
Бобруйский пер.
Бобринецкий пер.
Бехтеревский пер.
пер. Александра Бестужева
Березневый пер.
Бердянский пер.
Белицкий пер.
пер. Чеслава Белинского
пер. Баумана
Бастионный пер.
Балтийский пер.
пер. Балакирева
пер. Бакинских Комиссаров
Бакинский пер.
пер. Бабушкина
Ахтырский пер.
Астраханский пер.
Аскольдов пер.
Артиллерийский пер.
Артезианский пер.
пер. Арсенальный
Армянский пер.
пер. Айвазовского
Автозаводской пер.
пер. Автогенный
Русановская наб.
Оболонская наб.
Днепровская наб.
Южный мост
Русановский мост
Пешеходный мост
Парковый мост
Московский мост
мост Метро
Дарницкий мост
Парковая дорога
Набережно-Печерская дорога
Кольцевая дорога
бульв. Тараса Шевченко( Центр
Чоколовский бульв.
бульв. Леси Украинки
бульв. Труда
Русановский бульв.
бульв. Ромена Роллана
бульв. Примаченко (Лихачова)
бульв. Перова
бульв. Ивана Лепсе
бульв. Кольцова
бульв. Дружбы Народов
Дарницкий бульв.
бульв. Алексея Давыдова
бульв. Ярослава Гашека
бульв. Владимира Высоцкого
Выгуровский бульв.
бульв. Верховного Совета
бульв. Академика Вернадского
бульв. Леонида Быкова
Петровская аллея
аллея Героев Крут
Ближнепечерская ул.
ул. Блакытного
ул. Маршала Бирюзова
ул. Академика Биляшевского
ул. Бетховена
ул. Александра Бестужева
ул. Максима Берлинского
Берковецкая ул.
ул. Викентия Беретти
Берестецкая ул.
Березняковская ул.
ул. Березневая( Соцгород
ул. Березневая( Бортничи
Бережанская ул.
ул. Береговая
Бердянская ул.
Бердичевская ул.
Белорусская ул.
Беломорская ул.
ул. Катерины Белокур
Беличанская ул.
Белицкая ул.
ул. Академика Белецкого
Белгородская ул.
Беговая ул.
Бахмачская ул.
ул. Академика Баха
ул. Баумана
Батуринская ул.
Батумская ул.
ул. Бастионная
ул. Бассейная
ул. Баррикадная
ул. Баренбойма
ул. Анри Барбюса
ул. Банковая
ул. Оноре де Бальзака
Балаклеевская ул.
ул. Балакирева
ул. Бакунина
ул. Баклажанная
Бакинская ул.
ул. Байкова
Байкальская ул.
ул. Бажова
ул. Багряного Ивана
Багговутовская ул.
ул. Бабушкина
ул. Аэродромная
Ахтырская ул.
ул. Анны Ахматовой
Астрономическая ул.
Астраханская ул.
пер. Коллекторный
пер. Ивана Козловского
Ковальский пер.
пер. Ольги Кобылянской
Кобзарский пер.
Клинический пер.
Кленовый пер.
Кияновский пер.
Кисловодский пер.
Кировоградский пер.
пер. Ладо Кецховели
пер. Керамичный
пер. Квитневый
пер. Квитки-Основьяненко
пер. Якова Качуры
пер. Устима Кармелюка
Карельский пер.
Кантемировский пер.
пер. Каменяров
Каменец-Подольский пер.
Казацкий пер.
Казатинский пер.
Кадиевский пер.
пер. Инженерный
пер. Индустриальный
Ингульский пер.
пер. Изобретателей
Золочевский пер.
пер. Зимний
Землянский пер.
пер. Академика Зелинского
Зверинецкий пер.
пер. Звездный
пер. Заповитный
пер. Западный
Замковецкий пер.
пер. Залужный
Припятская ул.
ул. Ващенко Григория
пл. Фрунзе( Куреневка
ул. Садовая
ул. Маяковского
ул. Гагарина
Охтырская ул.
Охтырский пер.
ул. Фрунзе( Куреневка
РЕВУЦКОГО
ул. Урицкого (Василия Липкивского)
ул. Города Шалетт
23-й км. Харьковского шоссе
21-й км. Столичного шоссе
ПЕШЕХОДНАЯ ТРОПА2
Комсомольский пер.( Бортничи
ул. Хоревая
Хоревой пер.
Петрозаводская ул.
пл. Дзержинского (Лыбидская)
ул. Крейсера 'Аврора'
17-й км. пр. Победы
16-й км. Броварского пр.
ул. Замывная
ул. Залужная
ул. Боженко( Новая Застройка
пер. Боровой( Бортничи
3-й пер. Коминтерна
2-й пер. Коминтерна
1-й пер. Коминтерна
Комсомольский пер.
ул. Танковая
